num	cote	titre	commune	latitude	longitude	num_plan	physdesc	dimensions	description1	date	date_standard	echelle	description2	wikidata	merimee	commons	wikipedia	BNF	
780	CP/F/19/7672	Châlons-sur-Marne : cathédrale Saint-Étienne	Châlons-sur-Marne	48.955	4.357777777	Plan 14	Calque ; encre noire	43,5 cm x 18,2 cm	"Cathédrale de Châlons-[sur-Marne]. Dessin d'une des flèchess".	Sans date	1820-11-16	0,8 cm / 1 m	1 élévation ; n° d'enregistrement : 17085, 10271, 13189.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00078610	https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Cath%C3%A9drale_de_Ch%C3%A2lons_en_Champagne.JPG/800px-Cath%C3%A9drale_de_Ch%C3%A2lons_en_Champagne.JPG	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-%C3%89tienne_de_Ch%C3%A2lons		
781	CP/F/19/7672	Châlons-sur-Marne : cathédrale Saint-Étienne	Châlons-sur-Marne	48.955	4.357777777	Plan 15	Calque 	66,3 cm x 40,5 cm	"Cathédrale [de Châlons]-s[ur]-M[arne]. Portail sud de la croisée".	Sans date	1820-11-16	1,5 cm / 1 m	1 élévation ; n° d'enregistrement : 10271, 17085, 13189.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00078610	https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Cath%C3%A9drale_de_Ch%C3%A2lons_en_Champagne.JPG/800px-Cath%C3%A9drale_de_Ch%C3%A2lons_en_Champagne.JPG	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-%C3%89tienne_de_Ch%C3%A2lons		
782	CP/F/19/7672	Châlons-sur-Marne : cathédrale Saint-Étienne	Châlons-sur-Marne	48.955	4.357777777	Plan 16	Calque 	39,5 cm x 31,5 cm	"Cathédrale de Châlons-s[ur]-M[arne]. Coupe des traverses de la partie supérieure du portail sud de la croisée, prise près le pilier buttant de la tour".	Sans date	1820-11-16	2 cm / 1 m	1 coupe ; n° d'enregistrement : 17085, 13189, 10271.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00078610	https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Cath%C3%A9drale_de_Ch%C3%A2lons_en_Champagne.JPG/800px-Cath%C3%A9drale_de_Ch%C3%A2lons_en_Champagne.JPG	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-%C3%89tienne_de_Ch%C3%A2lons		
783	CP/F/19/7672	Châlons-sur-Marne : cathédrale Saint-Étienne	Châlons-sur-Marne	48.955	4.357777777	Plan 17	Calque ; encre noire, lavis	31,6 cm x 39,5 cm	"Cathédrale de Châlons-s[ur]-M[arne]. Plan du massif à l'angle de la tour et du portail sud de la croisée pris à la hauteur de la ligne a.b du g[ran]d dessin".	[1839]	1839-01-01 / 1839-12-31	5 cm / 1 m	1 plan ; n° enregistrement 17085, 13189, 10271.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00078610	https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Cath%C3%A9drale_de_Ch%C3%A2lons_en_Champagne.JPG/800px-Cath%C3%A9drale_de_Ch%C3%A2lons_en_Champagne.JPG	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-%C3%89tienne_de_Ch%C3%A2lons		
784	F/19/7672	Châlons-sur-Marne : cathédrale Saint-Étienne	Châlons-sur-Marne	48.955	4.357777777	Plan 18	Papier ; encres noire et rouge	31,3 cm x 20,2 cm	Profil n°1 (chéneaux). Par Auguste Nicolas Caristie, inspecteur général des bâtiments civils.	[1840]	1840-01-01 / 1840-12-31	5 cm / 1 m	1 coupe ; timbre humide du Conseil des bâtiments civils (2 septembre 1840) ; joint à une lettre de l'inspecteur au ministre au sujet de la cathédrale et de l'établissement de chéneaux ; n° d'enregistrement : 9202.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00078610	https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Cath%C3%A9drale_de_Ch%C3%A2lons_en_Champagne.JPG/800px-Cath%C3%A9drale_de_Ch%C3%A2lons_en_Champagne.JPG	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-%C3%89tienne_de_Ch%C3%A2lons		
785	F/19/7672	Châlons-sur-Marne : cathédrale Saint-Étienne	Châlons-sur-Marne	48.955	4.357777777	Plan 19	Papier ; encre noire, bleue et rouge	31,3 cm x 20,2 cm	Profil n°2 (chéneaux). Par Auguste Nicolas Caristie, inspecteur général des bâtiments civils.	[1840]	1840-01-01 / 1840-12-31	5 cm / 1 m	1 coupe ; plan joint à une lettre de l'inspecteur général au ministre au sujet de la restauration de la cathédrale et l'établissement de chéneaux ; timbre humide du Conseil des bâtiments civils (2 septembre 1840, 1 juin 1841).		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00078610	https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Cath%C3%A9drale_de_Ch%C3%A2lons_en_Champagne.JPG/800px-Cath%C3%A9drale_de_Ch%C3%A2lons_en_Champagne.JPG	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-%C3%89tienne_de_Ch%C3%A2lons		
786	CP/F/19/7672	Châlons-sur-Marne : cathédrale Saint-Étienne	Châlons-sur-Marne	48.955	4.357777777	Plan 20	Papier ; lithographie	91,5 cm x 35,9 cm	"Châlons en Champagne, d'après une gravure de l'an 1623". Par Navelet, lithographe.	1859	1859-01-01 / 1859-12-31	5 cm / 1 m	1 vue panoramique ; n° d'enregistrement : 17085, 10271, 13183 ; légende.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00078610	https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Cath%C3%A9drale_de_Ch%C3%A2lons_en_Champagne.JPG/800px-Cath%C3%A9drale_de_Ch%C3%A2lons_en_Champagne.JPG	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-%C3%89tienne_de_Ch%C3%A2lons		
787	CP/F/19/7673	Châlons-sur-Marne : cathédrale Saint-Étienne	Châlons-sur-Marne	48.955	4.357777777	Plan 1	Calque, collé sur papier ; encre noire, rouge et bleue, lavis	62,5 cm x 39,5 cm	"Département de la Marne. Cathédrale de Châlons-s[ur]-M[arne]. Projet de reconstruction des arcs-boutans (sic) de plusieurs contreforts : élévation et partie de la coupe transversale de la cathédrale. Feuille n°1". Par Claude Modeste de Bigault de Granrut, architecte départemental de la Marne.	09/01/1847	1847-01-09	1,6 cm / 1 m	1 élévation ; signé ; approbation de l'évêque ; n° d'enregistrement : 1460.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00078610	https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Cath%C3%A9drale_de_Ch%C3%A2lons_en_Champagne.JPG/800px-Cath%C3%A9drale_de_Ch%C3%A2lons_en_Champagne.JPG	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-%C3%89tienne_de_Ch%C3%A2lons		
788	CP/F/19/7673	Châlons-sur-Marne : cathédrale Saint-Étienne	Châlons-sur-Marne	48.955	4.357777777	Plan 2	Calque, collé sur tissu ; encre noire et rouge, lavis	56 cm x 69 cm	"Département de la Marne. Cathédrale de Châlons-s[u]r-M[ar]ne. Restauration de la chapelle du Saint-Lait. N°6". [Par Claude Modeste de Bigault de Granrut, architecte départemental de la Marne].	09/01/1847	1847-01-09	5 cm / 1 m (plan) ; 8 cm / 1 m (détails)	2 plans, 1 élévation, 3 détails ; signé ; approbation de l'évêque ; n° d'enregistrement : 1460.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00078610	https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Cath%C3%A9drale_de_Ch%C3%A2lons_en_Champagne.JPG/800px-Cath%C3%A9drale_de_Ch%C3%A2lons_en_Champagne.JPG	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-%C3%89tienne_de_Ch%C3%A2lons		
789	CP/F/19/7673	Châlons-sur-Marne : cathédrale Saint-Étienne	Châlons-sur-Marne	48.955	4.357777777	Plan 3	Calque, collé sur tissu ; encre noire et rouge, lavis	49,3 cm x 64 cm	"Département de la Marne. Cathédrale de Châlons-s[u]r-M[ar]ne. Restauration de la chapelle du Saint-Lait. N°5". [Par Claude Modeste de Bigault de Granrut, architecte départemental de la Marne].	09/01/1847	1847-01-09	4 cm / 1 m	1 élévation, 1 coupe longitudinale ; signé ; approbation de l'évêque ; n° d'enregistrement : 1460.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00078610	https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Cath%C3%A9drale_de_Ch%C3%A2lons_en_Champagne.JPG/800px-Cath%C3%A9drale_de_Ch%C3%A2lons_en_Champagne.JPG	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-%C3%89tienne_de_Ch%C3%A2lons		
790	CP/F/19/7673	Châlons-sur-Marne : cathédrale Saint-Étienne	Châlons-sur-Marne	48.955	4.357777777	Plan 4	Calque, collé sur papier ; encre noire, lavis	50 cm x 64,5 cm	"Département de la Marne. Cathédrale de Châlons-s[u]r-M[ar]ne. Projet de reconstruction de plusieurs baies de la nef principale. N°4". [Par Claude Modeste de Bigault de Granrut, architecte départemental de la Marne].	09/01/1847	1847-01-09	3 cm / 1 m	1 élévation, 1 coupe dans l'axe de la baie, 1 plan ; signé ; approbation de l'évêque.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00078610	https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Cath%C3%A9drale_de_Ch%C3%A2lons_en_Champagne.JPG/800px-Cath%C3%A9drale_de_Ch%C3%A2lons_en_Champagne.JPG	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-%C3%89tienne_de_Ch%C3%A2lons		
791	CP/F/19/7673	Châlons-sur-Marne : cathédrale Saint-Étienne	Châlons-sur-Marne	48.955	4.357777777	Plan 5	Calque, collé sur papier ; encre noire, lavis	65,5 cm x 48 cm	"Département de la Marne. Cathédrale de Châlons-s[u]r-M[ar]ne. Projet de reconstruction de la galerie, de la baie supérieure et de la voûte, de la 1re travée du transept méridional. N°3". [Par Claude Modeste de Bigault de Granrut, architecte départemental de la Marne].	09/01/1847	1847-01-09	2 cm / 1 m	1 élévation, 1 coupe traversale? dans l'axe de la baie ; signé ; approbation de l'évêque ; n° d'enregistrement : 1460.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00078610	https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Cath%C3%A9drale_de_Ch%C3%A2lons_en_Champagne.JPG/800px-Cath%C3%A9drale_de_Ch%C3%A2lons_en_Champagne.JPG	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-%C3%89tienne_de_Ch%C3%A2lons		
792	CP/F/19/7673	Châlons-sur-Marne : cathédrale Saint-Étienne	Châlons-sur-Marne	48.955	4.357777777	Plan 6	Calque, collé sur papier ; encre noire et rouge, lavis	69,5 cm x 56,5 cm	"Département de la Marne. Cathédrale de Châlons-s[u]r-M[ar]ne. Projet de l'échafaud pour reconstruire la 1re travée de la voûte du transept méridional". [Par Claude Modeste de Bigault de Granrut, architecte départemental de la Marne].	Sans date	1847-01-09	2 cm / 1 m	2 élévations, 1 plan ; signé ; approbation de l'évêque ; au verso : "Deuxième sous-direction, premier bureau, Châlons".		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00078610	https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Cath%C3%A9drale_de_Ch%C3%A2lons_en_Champagne.JPG/800px-Cath%C3%A9drale_de_Ch%C3%A2lons_en_Champagne.JPG	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-%C3%89tienne_de_Ch%C3%A2lons		
793	CP/F/19/7673	Châlons-sur-Marne : cathédrale Saint-Étienne	Châlons-sur-Marne	48.955	4.357777777	Plan 7	Calque ; encre noire et rouge, lavis, crayon	42,5 cm x 32 cm	"Châlons-[sur-Marne]" : plan avec mention des parcelles à acquérir.	[1863]	1863-01-01 / 1863-12-31	0,25 cm / 1 m	1 plan.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00078610	https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Cath%C3%A9drale_de_Ch%C3%A2lons_en_Champagne.JPG/800px-Cath%C3%A9drale_de_Ch%C3%A2lons_en_Champagne.JPG	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-%C3%89tienne_de_Ch%C3%A2lons		
794	CP/F/19/7673	Châlons-sur-Marne : cathédrale Saint-Étienne	Châlons-sur-Marne	48.955	4.357777777	Plan 8	Papier, collé sur tissu ; encre noire, lavis, crayon	32 cm x 25,5 cm	"Palais épiscopal de Châlons-[sur-Marne]".	[1866]	1866-01-01 / 1866-12-31	0,25 cm / 1 m	1 plan ; légende.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00078610	https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Cath%C3%A9drale_de_Ch%C3%A2lons_en_Champagne.JPG/800px-Cath%C3%A9drale_de_Ch%C3%A2lons_en_Champagne.JPG	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-%C3%89tienne_de_Ch%C3%A2lons		
795	CP/F/19/7674	Châlons-sur-Marne : cathédrale Saint-Étienne	Châlons-sur-Marne	48.955	4.357777777	Plan 1	Calque ; encre noire et rouge, crayon, lavis	48,5 cm x 65,7 cm	"Séminaire de Châlons-[sur-Marne] : rez-de-chaussée".	20/01/1852	1852-01-20	0,5 cm / 1 m	1 plan ; daté.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00078610	https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Cath%C3%A9drale_de_Ch%C3%A2lons_en_Champagne.JPG/800px-Cath%C3%A9drale_de_Ch%C3%A2lons_en_Champagne.JPG	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-%C3%89tienne_de_Ch%C3%A2lons		
796	CP/F/19/7674	Châlons-sur-Marne : cathédrale Saint-Étienne	Châlons-sur-Marne	48.955	4.357777777	Plan 2	Calque ; encre noire, lavis	78,2 cm x 55,6 cm	"N°1. Calque du plan dressé par les ingénieurs de la province en 1755, déposé aux archives de la ville de Châlons-s[ur]-Marne. Pour copie conforme, l'architecte diocésain, Châlons-[sur-Marne], le 2 juillet 1877". Par Maurice Augustin Gabriel Ouradou, architecte diocésain.	02/07/1877	1877-07-02	0,5 cm / 1 m	1 plan ; signé ; légende.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00078610	https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Cath%C3%A9drale_de_Ch%C3%A2lons_en_Champagne.JPG/800px-Cath%C3%A9drale_de_Ch%C3%A2lons_en_Champagne.JPG	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-%C3%89tienne_de_Ch%C3%A2lons		
797	CP/F/19/7674	Châlons-sur-Marne : cathédrale Saint-Étienne	Châlons-sur-Marne	48.955	4.357777777	Plan 3	Calque ; encre noire, rouge, verte et jaune, lavis	53 cm x 40,8 cm	"Châlons-[sur-Marne]. Évêché": plan indiquant les parcelles et leurs propriétaires acquis par l'État pour isoler la cathédrale.	[1881]	1881-01-01 / 1881-12-31	0,5 cm / 1 m	1 plan ; légende.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00078610	https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Cath%C3%A9drale_de_Ch%C3%A2lons_en_Champagne.JPG/800px-Cath%C3%A9drale_de_Ch%C3%A2lons_en_Champagne.JPG	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-%C3%89tienne_de_Ch%C3%A2lons		
798	CP/F/19/7674	Châlons-sur-Marne : cathédrale Saint-Étienne	Châlons-sur-Marne	48.955	4.357777777	Plan 4	Calque, collé sur papier ; encre noire, rouge et bleue, lavis, crayon	43,3 cm x 52,8 cm	"Extrait du plan des alignements de la ville de Châlons-s[ur]-Marne".	[1881]	1881-01-01 / 1881-12-31	0,2 cm / 1 m	1 plan.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00078610	https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Cath%C3%A9drale_de_Ch%C3%A2lons_en_Champagne.JPG/800px-Cath%C3%A9drale_de_Ch%C3%A2lons_en_Champagne.JPG	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-%C3%89tienne_de_Ch%C3%A2lons		
799	CP/F/19/7674	Châlons-sur-Marne : cathédrale Saint-Étienne	Châlons-sur-Marne	48.955	4.357777777	Plan 5	Calque, collé sur papier ; encre noire, crayon, lavis	31cm x 39,8 cm	"Châlons-[sur-Marne]. Calque n°3. Plan de l'état actuel des abords de la cathédrale". Par Maurice Augustin Gabriel Ouradou, architecte diocésain.	09/07/1877	1877-07-09	0,2 cm / 1 m	1 plan ; signé ; légende.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00078610	https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Cath%C3%A9drale_de_Ch%C3%A2lons_en_Champagne.JPG/800px-Cath%C3%A9drale_de_Ch%C3%A2lons_en_Champagne.JPG	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-%C3%89tienne_de_Ch%C3%A2lons		
800	CP/F/19/7674	Châlons-sur-Marne : cathédrale Saint-Étienne	Châlons-sur-Marne	48.955	4.357777777	Plan 6	Calque, collé sur papier ; encre noire, lavis	30,6 cm x 39,8 cm	"Châlons-[sur-Marne]. Calque n°2 des alignements de 1826 aux abords de la cathédrale". Par Maurice Augustin Gabriel Ouradou, architecte diocésain.	09/07/1877	1877-07-09	0,2 cm / 1 m	1 plan ; signé pour copie conforme par l'architecte diocésain ; légende.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00078610	https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Cath%C3%A9drale_de_Ch%C3%A2lons_en_Champagne.JPG/800px-Cath%C3%A9drale_de_Ch%C3%A2lons_en_Champagne.JPG	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-%C3%89tienne_de_Ch%C3%A2lons		
801	CP/F/19/7674	Châlons-sur-Marne : cathédrale Saint-Étienne	Châlons-sur-Marne	48.955	4.357777777	Plan 7	Calque ; encre noire et rouge, lavis, aquarelle	43,3 cm x 42,3 cm	"Châlons-s[ur]-Marne. Plan d'ensemble de la cathédrale de Châlons-[sur-Marne] et de ses abords". Par Maurice Augustin Gabriel Ouradou, architecte diocésain.	09/06/1877	1877-06-09	0,2 cm / 1 m	1 plan ; signé ; légende.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00078610	https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Cath%C3%A9drale_de_Ch%C3%A2lons_en_Champagne.JPG/800px-Cath%C3%A9drale_de_Ch%C3%A2lons_en_Champagne.JPG	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-%C3%89tienne_de_Ch%C3%A2lons		
802	F/19/7674	Châlons-sur-Marne : cathédrale Saint-Étienne	Châlons-sur-Marne	48.955	4.357777777	Plan 8	Calque, collé sur papier ; encre noire et rouge, lavis, aquarelle	31 cm x 20,1 cm	"Le séminaire comprend les parcelles n°257 et 258". Par Maurice Ouradou, architecte.	09/05/1881	1881-05-09	0,2 cm / 1 m	1 plan ; collé dans un rapport du 9 mai 1881.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00078610	https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Cath%C3%A9drale_de_Ch%C3%A2lons_en_Champagne.JPG/800px-Cath%C3%A9drale_de_Ch%C3%A2lons_en_Champagne.JPG	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-%C3%89tienne_de_Ch%C3%A2lons		
803	F/19/7674	Châlons-sur-Marne : cathédrale Saint-Étienne	Châlons-sur-Marne	48.955	4.357777777	Plan 9	Calque, collé sur papier ; encre noire et rouge, lavis	31 cm x 20,1 cm	"L’évêché comprend les parcelles n°30, 31, 32 et 33": extrait du plan cadastral. Par Maurice Ouradou, architecte.	[9 mai 1881]	1881-05-09	0,2 cm / 1 m	1 plan ; plan collé dans un rapport sur "Évêché de Châlons : extrait de la matrice cadastrale et du plan" du 9 mai 1881.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00078610	https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Cath%C3%A9drale_de_Ch%C3%A2lons_en_Champagne.JPG/800px-Cath%C3%A9drale_de_Ch%C3%A2lons_en_Champagne.JPG	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-%C3%89tienne_de_Ch%C3%A2lons		
804	F/19/7674	Châlons-sur-Marne : cathédrale Saint-Étienne	Châlons-sur-Marne	48.955	4.357777777	Plan 10	Calque, collé sur papier ; encre noire et rouge, lavis	31 cm x 20,1 cm	"La cathédrale et ses dépendances comprennent les parcelles n°12, 20, 27 et 28". Par Maurice Ouradou, architecte.	[mai 1881]	1881-05-01 / 1881-05-31	0,2 cm / 1 m	1 plan ; collé dans "Cathédrale de Châlons" du 9 mai 1811.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00078610	https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Cath%C3%A9drale_de_Ch%C3%A2lons_en_Champagne.JPG/800px-Cath%C3%A9drale_de_Ch%C3%A2lons_en_Champagne.JPG	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-%C3%89tienne_de_Ch%C3%A2lons		
805	CP/F/19/7674	Châlons-sur-Marne : cathédrale Saint-Étienne	Châlons-sur-Marne	48.955	4.357777777	Plan 11	Calque ; encre noire et rouge, lavis, aquarelle	42,3 cm x 48,3 cm	"Cathédrale de Châlons-s[ur]-Marne. État actuel des cabinets d'aisance contre la tour nord". Par Charles Louis Génuys, architecte diocésain.	12/10/1888	1888-10-12	0,5 cm / 1m	1 plan ; signé ; approbation [de l'évêque].		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00078610	https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Cath%C3%A9drale_de_Ch%C3%A2lons_en_Champagne.JPG/800px-Cath%C3%A9drale_de_Ch%C3%A2lons_en_Champagne.JPG	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-%C3%89tienne_de_Ch%C3%A2lons		
806	CP/F/19/7675	Châlons-sur-Marne : cathédrale Saint-Étienne	Châlons-sur-Marne	48.955	4.357777777	Plan 1	Calque ; encre noire et rouge, lavis	52,5 cm 62,5 cm	"Cathédrale de Châlons-s[ur]-M[arne]. Projet calorifère". Par Charles Louis Génuys, architecte diocésain.	10/12/1892	1892-12-10	2 cm / 1 m	2 coupes ; signé ; timbre humide du Comité des inspecteurs généraux des édifices diocésains (11 janvier 1893).		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00078610	https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Cath%C3%A9drale_de_Ch%C3%A2lons_en_Champagne.JPG/800px-Cath%C3%A9drale_de_Ch%C3%A2lons_en_Champagne.JPG	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-%C3%89tienne_de_Ch%C3%A2lons		
